scene_id,line_id,speaker,emotion_note,text_raw,text_with_emoji,caption,cfg_text,cfg_caption,cfg_speaker,cfg_guidance_mode,num_steps,num_candidates,seed,lora_path,lora_scale,status,approved_candidate,notes
confessional_futanari,line_001,マリア,"恥じらい,困惑",（はぁ…… ⏸️ 聞こえていますか…… ⏸️ ？）,🥵🫣 （はぁ……聞こえていますか……？） 🫣,甘く可愛らしい女の子が、明るく元気な声で話している。,3.5,5.0,5.0,alternating,50,2,2364355086202718914,D:/irodori/emoji/lora/aoba_ringo_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=medium
confessional_futanari,line_002,マリア,"甘え,囁き",ふふ…… ⏸️ こんにちは…… ⏸️ 私はシスター・マリアと申します……,🥵💋 ふふ……こんにちは……私はシスター・マリアと申します…… 💋,甘く可愛らしい女の子が、明るく元気な声で話している。,3.5,5.0,5.0,alternating,50,2,7636227628179371338,D:/irodori/emoji/lora/aoba_ringo_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=weak
confessional_futanari,line_003,マリア,"甘え,囁き",きょうも懺悔室でお待ちしておりました…… ⏸️ どうぞ、心に溜まった罪をお話しください……,🥵💦 今日も懺悔室でお待ちしておりました……どうぞ、心に溜まった罪をお話しください…… 💦,甘く可愛らしい女の子が、明るく元気な声で話している。,3.5,5.0,5.0,alternating,50,2,595875309001945616,D:/irodori/emoji/lora/aoba_ringo_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=weak
confessional_futanari,line_004,マリア,"恥じらい,困惑",（…… ⏸️ はぁ…… ⏸️ きょうもこんな大きな爆乳を押しつぶすようにして……懺悔を聞いているなんて……恥ずかしいわ……）,🥵🫣 （……はぁ……今日もこんな大きな爆乳を押しつぶすようにして……懺悔を聞いているなんて……恥ずかしいわ……） 🫣💦,甘く可愛らしい女の子が、明るく元気な声で話している。,3.5,5.0,5.0,alternating,50,2,4805940486938365531,D:/irodori/emoji/lora/aoba_ringo_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=medium
confessional_futanari,line_005,マリア,"甘え,囁き",ん…… ⏸️ そう…… ⏸️ そのような淫らな考えが……頭から離れないのですね……,🥵💋 ん……そう……そのような淫らな考えが……頭から離れないのですね…… 💋,甘く可愛らしい女の子が、明るく元気な声で話している。,3.5,5.0,5.0,alternating,50,2,6611857931143226540,D:/irodori/emoji/lora/aoba_ringo_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=weak
confessional_futanari,line_006,マリア,"甘え,囁き",神様に許しを乞う心で…… ⏸️ ゆっくりとお話しなさい…… ⏸️ マリアお姉さんが、ちゃんと聞いてあげますから……,🥵💦 神様に許しを乞う心で……ゆっくりとお話しなさい……マリアお姉さんが、ちゃんと聞いてあげますから…… 💦,甘く可愛らしい女の子が、明るく元気な声で話している。,3.5,5.0,5.0,alternating,50,2,1569102547844714668,D:/irodori/emoji/lora/aoba_ringo_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=weak
confessional_futanari,line_007,マリア,"驚き,恥じらい",（あ…… ⏸️ っ…… ⏸️ ！？）,😱🥵 （あ……っ……！？） 😱,甘く可愛らしい女の子が、明るく元気な声で話している。,3.5,5.0,5.0,alternating,50,2,6874231692362974201,D:/irodori/emoji/lora/aoba_ringo_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=medium
confessional_futanari,line_008,マリア,"恥じらい,動揺",（…… ⏸️ きゃっ…… ⏸️ ！　後ろから突然……！）,😱🫣 （……きゃっ……！　後ろから突然……！） 🫣,甘く可愛らしい女の子が、明るく元気な声で話している。,3.5,5.0,5.0,alternating,50,2,8265621504379298097,D:/irodori/emoji/lora/aoba_ringo_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=medium
confessional_futanari,line_009,マリア,"恥じらい,喘ぎ(弱)",…… ⏸️ ふ、ふぅ…… ⏸️ だ、だめ……今……懺悔を……聞いている最中……ですのに……,🥵🫣 ……ふ、ふぅ……だ、だめ……今……懺悔を……聞いている最中……ですのに…… 🫣,甘く可愛らしい女の子が、明るく元気な声で話している。,3.5,5.0,5.0,alternating,50,2,8302986461830561336,D:/irodori/emoji/lora/aoba_ringo_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=medium
confessional_futanari,line_010,マリア,"喘ぎ(弱),恥じらい",他のシスター…… ⏸️ い、いきなり…… ⏸️ マリアお姉さんの……スカートの中に手を……あんっ……,🥵💦 他のシスター……い、いきなり……マリアお姉さんの……スカートの中に手を……あんっ…… 💦,甘く可愛らしい女の子が、明るく元気な声で話している。,3.5,5.0,5.0,alternating,50,2,195058986422918569,D:/irodori/emoji/lora/aoba_ringo_v1/lora_checkpoint_final_ema,1.0,generated,,intensity=medium
